"date","Lam.Dong.00.04","Ho.Chi.Minh.City.00.04","Binh.Phuoc.00.04","Tay.Ninh.00.04","Binh.Duong.00.04","Dong.Nai.00.04","Ba.Ria.Vung.Tau.00.04","Long.An.00.04","Dong.Thap.00.04","An.Giang.00.04","Tien.Giang.00.04","Vinh.Long.00.04","Ben.Tre.00.04","Kien.Giang.00.04","Can.Tho.City.00.04","Hau.Giang.00.04","Tra.Vinh.00.04","Soc.Trang.00.04","Bac.Lieu.00.04","Ca.Mau.00.04","Lam.Dong.05.14","Ho.Chi.Minh.City.05.14","Binh.Phuoc.05.14","Tay.Ninh.05.14","Binh.Duong.05.14","Dong.Nai.05.14","Ba.Ria.Vung.Tau.05.14","Long.An.05.14","Dong.Thap.05.14","An.Giang.05.14","Tien.Giang.05.14","Vinh.Long.05.14","Ben.Tre.05.14","Kien.Giang.05.14","Can.Tho.City.05.14","Hau.Giang.05.14","Tra.Vinh.05.14","Soc.Trang.05.14","Bac.Lieu.05.14","Ca.Mau.05.14","Lam.Dong.15.24","Ho.Chi.Minh.City.15.24","Binh.Phuoc.15.24","Tay.Ninh.15.24","Binh.Duong.15.24","Dong.Nai.15.24","Ba.Ria.Vung.Tau.15.24","Long.An.15.24","Dong.Thap.15.24","An.Giang.15.24","Tien.Giang.15.24","Vinh.Long.15.24","Ben.Tre.15.24","Kien.Giang.15.24","Can.Tho.City.15.24","Hau.Giang.15.24","Tra.Vinh.15.24","Soc.Trang.15.24","Bac.Lieu.15.24","Ca.Mau.15.24","Lam.Dong.25.","Ho.Chi.Minh.City.25.","Binh.Phuoc.25.","Tay.Ninh.25.","Binh.Duong.25.","Dong.Nai.25.","Ba.Ria.Vung.Tau.25.","Long.An.25.","Dong.Thap.25.","An.Giang.25.","Tien.Giang.25.","Vinh.Long.25.","Ben.Tre.25.","Kien.Giang.25.","Can.Tho.City.25.","Hau.Giang.25.","Tra.Vinh.25.","Soc.Trang.25.","Bac.Lieu.25.","Ca.Mau.25."
2019-01-15,0,21,3,2,12,6,0,1,0,0,0,0,1,0,0,0,0,1,3,3,0,13,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-01-16,0,30,1,2,7,6,2,3,2,0,0,0,0,0,0,0,0,1,0,3,0,23,2,0,4,4,0,1,1,0,1,0,0,1,0,0,0,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-17,0,22,1,1,14,6,0,1,1,1,0,0,0,0,0,0,0,0,1,5,0,25,1,0,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2019-01-18,0,29,3,1,12,5,0,1,1,0,0,0,0,2,1,0,0,0,0,2,0,13,3,1,3,3,0,1,1,0,0,0,0,2,0,0,0,0,2,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0
2019-01-19,0,24,4,0,2,4,1,2,0,0,0,0,0,0,0,1,0,0,3,0,0,20,1,1,2,3,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019-01-20,0,26,2,1,13,13,2,2,4,0,1,0,0,2,0,0,1,0,3,6,0,11,4,0,3,3,0,1,1,1,0,0,0,0,1,0,0,1,2,5,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-21,0,22,6,2,5,6,0,2,2,1,0,0,1,2,1,0,0,0,1,5,0,18,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-22,0,17,4,0,11,11,2,0,3,1,0,0,0,1,0,1,0,1,1,2,0,16,1,1,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-23,0,23,1,0,6,8,0,3,2,1,1,0,0,1,0,1,1,0,0,3,0,18,1,0,1,5,0,1,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019-01-24,0,16,2,0,8,9,0,5,2,0,0,0,0,1,0,0,2,1,0,1,0,12,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019-01-25,0,22,1,2,7,11,0,3,0,0,1,0,0,1,0,1,0,1,2,1,0,15,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-26,0,12,1,0,7,4,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,13,1,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-27,0,19,4,0,7,6,0,0,0,1,1,0,0,1,0,0,0,0,1,2,0,11,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-28,0,22,2,0,3,7,0,1,1,1,1,0,0,2,0,0,0,0,0,4,1,11,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019-01-29,0,42,1,0,6,6,1,3,1,0,0,1,0,1,1,0,0,0,1,2,0,29,1,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-01-30,0,26,1,0,1,2,2,4,1,0,1,0,0,1,0,0,0,0,0,4,0,26,0,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,0,17,3,0,7,0,0,1,2,1,2,0,0,3,1,0,0,0,0,3,0,5,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-01,0,23,3,0,5,11,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,19,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-02,0,27,3,0,3,6,0,0,1,0,0,1,0,3,0,0,0,0,1,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-03,0,25,2,1,3,5,3,1,1,0,0,0,0,1,0,0,0,0,1,4,0,12,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-02-04,0,13,4,1,3,7,0,1,2,2,1,0,0,1,0,0,0,1,2,2,0,12,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2019-02-05,0,23,2,1,5,4,0,3,3,0,1,0,0,3,1,0,0,0,1,7,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-06,0,15,6,2,5,3,0,1,1,0,0,1,0,3,0,1,2,0,0,4,0,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,0,16,2,1,2,8,0,0,0,1,1,1,0,4,2,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-08,0,19,1,0,5,8,0,1,0,1,1,0,0,2,2,0,0,0,0,1,0,12,4,3,1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019-02-09,0,32,0,2,4,6,0,1,1,1,0,0,0,2,0,0,0,0,0,5,0,7,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2019-02-10,0,31,4,0,4,4,0,3,0,0,0,0,1,3,0,0,0,1,0,3,0,9,0,0,2,6,0,3,1,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-11,1,25,0,0,5,7,0,3,2,0,0,2,0,2,2,0,0,1,1,3,0,8,0,1,3,2,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2019-02-12,0,26,5,4,7,5,0,2,1,0,2,1,1,3,2,0,0,1,0,5,0,13,1,2,0,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,2,4,0,2,0,1,2,0,0,0,0,0,0,0,1,0
2019-02-13,0,29,2,1,9,9,2,4,3,1,0,0,1,5,1,2,0,4,1,5,0,10,0,0,2,5,0,0,2,0,1,0,0,0,0,0,0,1,1,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
2019-02-14,1,23,2,2,7,10,1,2,0,0,0,0,0,8,1,0,0,1,3,2,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-15,0,18,3,0,2,9,0,3,3,0,0,2,1,0,0,1,0,2,1,3,0,10,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
2019-02-16,0,27,3,1,4,3,0,4,0,1,1,1,0,5,5,4,0,2,2,2,0,7,3,0,1,3,0,0,2,0,0,1,0,0,0,0,0,3,1,4,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,3,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
2019-02-17,0,25,3,2,3,4,0,2,0,1,1,1,0,3,1,0,0,1,1,8,0,8,2,1,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-02-18,2,30,2,1,5,10,0,0,0,0,1,0,1,2,1,1,0,1,1,5,0,3,1,1,1,3,0,1,0,0,0,0,0,2,0,0,0,0,2,3,0,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,2,0,1,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1
2019-02-19,1,24,4,1,4,9,0,0,3,1,2,0,0,7,3,0,0,0,1,9,0,4,1,0,2,2,0,0,3,0,0,0,0,2,0,0,0,1,1,3,0,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0
2019-02-20,1,10,1,0,5,10,1,1,4,0,1,2,0,3,2,0,0,0,0,6,0,9,0,0,1,1,0,1,1,1,1,0,0,2,0,0,1,0,0,1,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-21,0,26,1,1,4,4,0,2,3,0,0,1,1,3,2,1,0,1,2,0,0,8,2,2,0,0,0,0,3,0,0,0,0,1,0,1,0,0,2,6,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-22,1,18,4,0,5,6,1,2,0,0,0,0,1,4,3,1,0,1,3,4,1,8,2,1,0,3,0,0,1,0,0,0,0,4,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0
2019-02-23,1,25,11,2,8,6,1,2,1,1,0,0,0,0,0,3,0,0,0,7,0,12,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,8,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-02-24,0,15,1,4,1,5,0,3,1,0,1,0,1,6,0,0,0,2,0,5,0,12,0,0,0,1,0,1,2,0,0,0,2,1,0,0,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0
2019-02-25,1,18,3,1,7,10,1,1,1,1,0,0,0,7,3,1,0,0,0,5,0,14,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,0,1,8,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-26,0,24,1,3,5,7,5,1,3,2,2,1,0,4,1,1,0,0,1,4,0,10,2,0,1,2,0,2,2,2,0,0,0,5,0,1,1,0,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
2019-02-27,0,20,3,2,4,4,0,1,3,3,1,2,0,4,1,2,0,0,0,2,1,7,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-28,0,15,1,0,2,10,0,4,0,0,0,0,0,5,2,0,1,0,0,2,0,13,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
2019-03-01,0,35,10,2,8,7,1,3,1,1,0,3,0,8,11,7,0,2,3,6,0,10,2,0,1,2,0,1,0,0,0,0,0,5,3,0,0,0,2,5,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-02,1,29,5,0,5,5,0,5,1,2,0,0,0,5,5,1,0,1,0,4,0,10,4,1,0,1,0,1,2,1,0,0,0,2,1,0,1,0,2,7,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2019-03-03,0,12,5,1,7,2,1,0,1,2,0,1,0,5,3,2,0,1,1,11,0,6,3,0,1,2,0,0,2,1,0,0,0,4,0,1,0,0,2,8,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2019-03-04,0,12,7,0,6,5,1,0,1,1,0,1,0,3,1,0,0,0,0,2,0,8,1,2,0,1,0,1,0,0,1,0,1,10,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2019-03-05,0,11,1,0,6,4,1,2,2,0,0,0,0,1,2,2,1,1,1,8,0,10,1,0,0,0,0,0,5,1,0,0,0,3,1,1,0,0,0,1,0,7,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,7,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-03-06,0,12,4,1,4,11,0,1,2,0,0,0,0,3,1,1,1,0,0,5,0,4,1,0,2,1,1,0,2,0,0,0,0,2,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2019-03-07,0,17,4,3,7,11,1,1,3,0,0,1,0,7,2,1,0,3,1,6,0,10,1,0,0,1,0,0,2,1,0,0,0,2,1,1,0,0,1,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,1,1,0,2,1,0,0,2,1,0,0,0,0,0,0,0
2019-03-08,0,13,3,3,3,5,1,1,4,2,3,2,0,4,2,2,0,2,0,9,0,11,1,2,2,1,0,1,1,1,0,0,0,3,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019-03-09,0,16,1,2,6,7,1,0,3,1,1,2,1,3,1,3,0,0,0,4,0,12,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-03-10,0,11,7,1,8,7,0,0,1,2,1,1,0,5,1,2,0,0,0,2,0,6,3,0,2,0,0,1,1,1,0,0,0,2,0,1,0,0,4,3,0,3,0,0,1,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,8,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2019-03-11,0,25,5,0,4,3,0,3,6,0,0,2,0,9,1,4,0,0,2,12,0,13,3,1,3,0,0,1,3,0,1,0,0,3,1,1,0,0,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2019-03-12,0,19,6,0,9,4,1,4,2,1,0,3,0,8,2,2,0,1,3,8,0,8,0,0,2,2,0,1,2,1,0,1,0,1,1,1,0,0,4,6,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-03-13,0,18,3,2,7,7,0,1,5,3,1,1,0,4,2,1,0,0,1,9,0,2,1,0,3,2,0,0,1,0,0,0,0,2,2,0,0,0,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2019-03-14,0,11,3,1,2,2,1,1,1,2,1,2,1,7,2,1,0,0,2,6,0,5,0,1,1,2,0,1,2,1,1,0,0,9,0,1,0,0,2,4,0,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2019-03-15,0,19,6,1,5,11,1,2,2,2,1,0,0,4,2,1,0,1,3,4,0,5,2,1,4,3,0,1,2,1,0,1,0,5,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2019-03-16,0,14,1,0,7,4,0,3,4,1,0,0,0,5,2,1,0,1,1,0,0,6,1,1,1,0,0,1,0,3,0,0,0,2,1,0,0,0,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2019-03-17,0,19,2,1,5,4,1,1,1,2,1,0,0,7,4,1,1,0,1,4,0,13,2,1,1,0,0,0,2,0,0,0,0,5,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1
2019-03-18,0,14,6,1,3,4,0,0,1,1,1,0,3,6,3,3,1,3,1,6,0,7,1,1,0,2,0,0,2,0,0,0,0,3,0,3,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-19,0,9,3,2,7,6,0,2,1,1,0,2,0,5,1,0,1,1,0,6,0,7,2,0,1,1,0,0,1,1,0,0,0,7,0,1,1,0,2,1,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,0,2,1,1,1,1,0,2,0,0,0,0,0,0
2019-03-20,0,10,4,0,4,4,1,1,1,1,0,0,1,9,0,2,1,1,2,10,0,12,2,6,1,1,0,0,2,0,1,0,0,6,3,2,0,0,0,6,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-03-21,0,23,11,3,3,3,1,2,2,0,2,1,1,6,1,6,0,0,2,2,0,12,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,3,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2019-03-22,0,18,3,1,4,8,2,1,1,0,0,2,1,2,0,2,2,2,1,10,0,7,3,1,5,2,0,1,2,0,0,0,2,7,0,1,0,0,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2
2019-03-23,1,24,9,3,4,1,0,3,4,1,0,1,0,7,3,0,1,0,2,5,0,12,0,2,2,1,1,1,0,0,0,0,0,1,1,1,0,0,1,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2019-03-24,0,15,3,5,5,2,0,4,3,0,0,1,0,9,3,1,0,1,2,9,0,7,3,1,1,0,0,2,0,0,0,0,0,5,1,1,1,0,0,3,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
2019-03-25,0,24,3,0,7,6,0,3,5,0,2,0,1,8,5,2,1,0,0,5,0,10,1,14,2,0,0,1,2,0,0,1,0,5,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
2019-03-26,0,21,8,2,5,8,0,4,3,1,1,1,0,11,3,2,1,0,2,5,0,8,2,2,2,1,0,1,2,1,0,0,0,10,1,1,0,0,2,3,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,0,20,1,1,3,5,1,0,0,0,0,0,0,8,0,0,0,0,0,11,0,3,1,2,1,1,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2019-03-28,0,12,1,1,4,4,0,1,3,4,1,2,0,7,2,3,1,0,3,4,0,7,1,3,2,1,0,0,0,0,0,0,0,5,1,2,0,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-03-29,0,16,1,4,6,9,0,0,3,0,1,0,0,5,6,0,0,1,1,8,0,11,1,1,1,1,0,1,1,0,0,0,0,4,3,0,0,0,1,1,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0
2019-03-30,1,9,5,0,1,3,0,2,3,1,0,1,0,1,0,0,0,0,0,9,0,5,1,1,2,2,0,0,4,1,0,0,0,3,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1
2019-03-31,0,22,2,2,1,8,1,6,4,0,0,2,1,5,4,0,1,1,2,9,0,17,1,0,0,2,0,2,1,1,0,0,0,5,3,1,0,1,0,1,0,2,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,0,25,8,3,7,8,1,2,11,1,3,2,1,7,7,1,1,0,3,16,0,8,5,2,2,2,1,0,1,0,0,0,0,10,2,0,0,2,0,4,0,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
